id,date,lon,lat,lon.025,lon.5,lon.975,lat.025,lat.5,lat.975,b,b.5
87627.17,10/21/2017 16:15,-64.45250082,-42.70416786,-64.57562946,-64.43574658,-64.4154495,-42.7398312,-42.72124494,-42.60403785,1.81,2
87627.17,10/21/2017 22:15,-64.37875108,-42.75758041,-64.40664628,-64.37790354,-64.35392707,-42.76989936,-42.75745036,-42.74535389,1.765,2
87627.17,10/22/2017 4:15,-64.38609985,-43.03260164,-64.43904899,-64.3861259,-64.33589532,-43.09344936,-43.03700462,-42.9419615,1.783,2
87627.17,10/22/2017 10:15,-64.44296495,-43.20346785,-64.47803668,-64.44378301,-64.40512813,-43.23208143,-43.20390412,-43.173995,1.977,2
87627.17,10/22/2017 16:15,-64.44212147,-43.14826295,-64.5176862,-64.44550829,-64.34637048,-43.21495921,-43.15340211,-43.05446768,1.978,2
87627.17,10/22/2017 22:15,-64.30107344,-42.92645457,-64.32151342,-64.30617193,-64.25826905,-42.94019669,-42.92709365,-42.90987299,1.998,2
87627.17,10/23/2017 4:15,-64.2140225,-42.9395828,-64.22693961,-64.21375062,-64.2029596,-42.94619765,-42.93971211,-42.93167251,1.997,2
87627.17,10/23/2017 10:15,-64.20718743,-42.92298233,-64.24880523,-64.20700627,-64.1670327,-42.95979843,-42.92312861,-42.88825107,1.993,2
87627.17,10/23/2017 16:15,-64.29469992,-42.91348073,-64.36087965,-64.30262932,-64.18922619,-42.95730698,-42.91546825,-42.85934937,1.994,2
87627.17,10/23/2017 22:15,-64.31333938,-42.92800161,-64.32644124,-64.31408952,-64.29391008,-42.93489084,-42.92790917,-42.92190466,1.99,2
87627.17,10/24/2017 4:15,-64.24122812,-43.03584608,-64.27067054,-64.24418064,-64.19513218,-43.04714075,-43.03573909,-43.02408919,1.995,2
87627.17,10/24/2017 10:15,-64.30982869,-42.98048692,-64.31857591,-64.31006829,-64.30121928,-42.99157638,-42.98519783,-42.93711945,1.988,2
87627.17,10/24/2017 16:15,-64.38855084,-42.87931392,-64.45529085,-64.38801125,-64.32135246,-42.94442269,-42.87696584,-42.82845708,1.99,2
87627.17,10/24/2017 22:15,-64.32198114,-42.94738932,-64.36691488,-64.31859365,-64.31145394,-42.95391165,-42.94784549,-42.9367658,1.972,2
87627.17,10/25/2017 4:15,-64.28624803,-43.0283718,-64.31344207,-64.29392786,-64.24903281,-43.03890518,-43.02845123,-43.01733281,1.967,2
87627.17,10/25/2017 10:15,-64.31918833,-42.95849544,-64.32990495,-64.31978014,-64.3022939,-42.96538237,-42.95893749,-42.94888619,1.939,2
87627.17,10/25/2017 16:15,-64.35616193,-42.8146716,-64.39690289,-64.35963448,-64.31663026,-42.85848812,-42.80913354,-42.79221935,1.935,2
87627.17,10/25/2017 22:15,-64.33572223,-42.87617723,-64.35500877,-64.33363847,-64.32453616,-42.88288178,-42.87648356,-42.86722962,1.847,2
87627.17,10/26/2017 4:15,-64.31860783,-42.90817363,-64.34719742,-64.32351875,-64.27066114,-42.94509615,-42.90911358,-42.86163634,1.739,2
87627.17,10/26/2017 10:15,-64.27614688,-42.88106453,-64.30529108,-64.27575394,-64.24762838,-42.90455019,-42.88137386,-42.85583103,1.616,2
87627.17,10/26/2017 16:15,-64.22223569,-42.88495025,-64.24741229,-64.22060174,-64.20731411,-42.89100633,-42.88510593,-42.87737939,1.483,1
87627.17,10/26/2017 22:15,-64.1922104,-42.8926969,-64.22396022,-64.19169021,-64.16151826,-42.91332796,-42.89075349,-42.87823267,1.342,1
87627.17,10/27/2017 4:15,-64.07972125,-42.93076208,-64.13072477,-64.07972828,-64.01586039,-42.96346113,-42.93063769,-42.89781922,1.237,1
87627.17,10/27/2017 10:15,-63.93564251,-42.94534976,-63.95460506,-63.93277177,-63.92482258,-42.95124164,-42.94544697,-42.93879395,1.167,1
87627.17,10/27/2017 16:15,-63.84617833,-42.87151192,-63.94485958,-63.84807893,-63.74194323,-42.90780794,-42.87104402,-42.84134519,1.089,1
87627.17,10/27/2017 22:15,-63.58723757,-42.90974639,-63.62014037,-63.58838525,-63.54671121,-42.92298811,-42.90962062,-42.89779181,1.028,1
87627.17,10/28/2017 4:15,-63.35232577,-43.00524203,-63.43723483,-63.36145827,-63.22883234,-43.03693086,-43.00600996,-42.97007548,1.016,1
87627.17,10/28/2017 10:15,-63.17091226,-43.09639403,-63.19438547,-63.18334707,-63.09202206,-43.10486716,-43.09593862,-43.09035538,1.021,1
87627.17,10/28/2017 16:15,-63.06057402,-43.23221634,-63.13994015,-63.06332213,-62.97511169,-43.28419858,-43.23348386,-43.18135747,1.08,1
87627.17,10/28/2017 22:15,-63.02517998,-43.35167785,-63.04845593,-63.02479965,-63.00245681,-43.3730077,-43.35604974,-43.30404329,1.107,1
87627.17,10/29/2017 4:15,-62.78214394,-43.48483427,-62.81748294,-62.78509844,-62.74988936,-43.51816546,-43.4828059,-43.45309723,1.257,1
87627.17,10/29/2017 10:15,-62.64445532,-43.50951938,-62.68933971,-62.64319607,-62.61030969,-43.51661854,-43.50998387,-43.49912144,1.371,1
87627.17,10/29/2017 16:15,-62.52838815,-43.46062611,-62.61219771,-62.53074044,-62.43978882,-43.51989612,-43.45916453,-43.40744334,1.53,2
87627.17,10/29/2017 22:15,-62.44755785,-43.44939309,-62.45666012,-62.44771,-62.43596412,-43.45480825,-43.44927384,-43.44486986,1.68,2
87627.17,10/30/2017 4:15,-62.3101781,-43.52443934,-62.36856525,-62.30484616,-62.28237177,-43.55461651,-43.53677562,-43.46102345,1.857,2
87627.17,10/30/2017 10:15,-62.35707313,-43.43922002,-62.43924777,-62.35125637,-62.30320994,-43.46559337,-43.43878092,-43.41405931,1.868,2
87627.17,10/30/2017 16:15,-62.401535,-43.41727377,-62.57132584,-62.37117395,-62.34536932,-43.4279736,-43.41799488,-43.40275937,1.886,2
87627.17,10/30/2017 22:15,-62.32399166,-43.42866698,-62.37933546,-62.31558722,-62.29439607,-43.44838561,-43.42758007,-43.41416452,1.892,2
87627.17,10/31/2017 4:15,-62.24063343,-43.40009479,-62.32745551,-62.2411412,-62.1828433,-43.42738858,-43.40256766,-43.36607528,1.903,2
87627.17,10/31/2017 10:15,-62.51163146,-43.38506041,-62.5450561,-62.5221725,-62.45300574,-43.41949494,-43.37940771,-43.35829587,1.877,2
87627.17,10/31/2017 16:15,-62.57764185,-43.36642263,-62.65158886,-62.57486854,-62.5153542,-43.40059252,-43.36664391,-43.33006087,1.825,2
87627.17,10/31/2017 22:15,-62.63211545,-43.37922927,-62.66765075,-62.63179199,-62.59906975,-43.39856458,-43.3797612,-43.35778655,1.755,2
87627.17,11/1/2017 4:15,-62.53298418,-43.44474384,-62.62954437,-62.5277814,-62.47318414,-43.4774285,-43.44614134,-43.40752976,1.656,2
87627.17,11/1/2017 10:15,-62.46561682,-43.46478714,-62.52001741,-62.4637796,-62.42028587,-43.49757972,-43.46546801,-43.42728548,1.549,2
87627.17,11/1/2017 16:15,-62.41157486,-43.38071915,-62.46172114,-62.40782728,-62.38380315,-43.43776448,-43.37356367,-43.35634105,1.393,1
87627.17,11/1/2017 22:15,-62.30406532,-43.36006071,-62.35378986,-62.30374761,-62.25324073,-43.38095137,-43.36019724,-43.33757445,1.229,1
87627.17,11/2/2017 4:15,-62.19049419,-43.41804841,-62.30406469,-62.19109419,-62.07882019,-43.47043123,-43.41838519,-43.36385977,1.094,1
87627.17,11/2/2017 10:15,-62.20031056,-43.64152196,-62.36275961,-62.21983831,-62.03075347,-43.68231878,-43.64156955,-43.60186097,1,1
87627.17,11/2/2017 16:15,-62.37518803,-44.0170486,-62.51342647,-62.38458308,-62.20195354,-44.08592866,-44.01719756,-43.93154159,1,1
87627.17,11/2/2017 22:15,-62.40710925,-44.34979754,-62.45719622,-62.40777542,-62.35500095,-44.41582498,-44.34909416,-44.28805246,1.003,1
87627.17,11/3/2017 4:15,-62.24870771,-44.5887256,-62.32023852,-62.24452279,-62.20356948,-44.64577711,-44.59347483,-44.51704255,1.005,1
87627.17,11/3/2017 10:15,-62.14075326,-44.70886129,-62.16562095,-62.14935116,-62.07292311,-44.76811535,-44.70787485,-44.65544817,1.002,1
87627.17,11/3/2017 16:15,-61.80324897,-44.90379405,-61.91020995,-61.78302666,-61.7560163,-44.91916434,-44.90519393,-44.87973861,1.012,1
87627.17,11/3/2017 22:15,-61.56844179,-44.95610505,-61.63132738,-61.5709559,-61.49356239,-44.98538892,-44.95694702,-44.92209977,1.025,1
87627.17,11/4/2017 4:15,-61.33525454,-44.94708004,-61.41883026,-61.33739698,-61.2444033,-44.9872229,-44.94725139,-44.91049655,1.095,1
87627.17,11/4/2017 10:15,-61.16504386,-44.96921294,-61.17228249,-61.16543352,-61.15530334,-44.9757075,-44.96926828,-44.96221476,1.211,1
87627.17,11/4/2017 16:15,-61.07030837,-44.93984848,-61.09938882,-61.06993712,-61.04437371,-44.95033433,-44.93974998,-44.92892729,1.315,1
87627.17,11/4/2017 22:15,-61.01850243,-44.95930964,-61.03649205,-61.01873716,-60.99917131,-44.97132451,-44.95972364,-44.94497073,1.399,1
87627.17,11/5/2017 4:15,-60.99853348,-44.98195438,-61.01362209,-61.00010353,-60.97403849,-44.99498896,-44.98324415,-44.96407158,1.497,1
87627.17,11/5/2017 10:15,-61.17439939,-44.90849171,-61.1824839,-61.17589431,-61.15826736,-44.91379498,-44.90824231,-44.90479703,1.546,2
87627.17,11/5/2017 16:15,-61.24912109,-44.88528427,-61.27709147,-61.24867877,-61.223757,-44.90356249,-44.88461929,-44.87235167,1.577,2
87627.17,11/5/2017 22:15,-61.27920679,-44.88635256,-61.302653,-61.27853969,-61.25742232,-44.90280634,-44.8862569,-44.8705359,1.601,2
87627.17,11/6/2017 4:15,-61.28855712,-44.86132008,-61.31592693,-61.2887459,-61.2523626,-44.88733384,-44.86647382,-44.81274346,1.628,2
87627.17,11/6/2017 10:15,-61.23128846,-44.81168197,-61.25968384,-61.23132228,-61.20037908,-44.8350045,-44.81156152,-44.78750139,1.638,2
87627.17,11/6/2017 16:15,-61.18198265,-44.74371473,-61.19187971,-61.18374035,-61.15465528,-44.74911582,-44.74420812,-44.73225361,1.675,2
87627.17,11/6/2017 22:15,-61.1110277,-44.70133524,-61.12892766,-61.11126347,-61.09321221,-44.71594915,-44.70172339,-44.68281517,1.73,2
87627.17,11/7/2017 4:15,-61.12758563,-44.67508409,-61.1682275,-61.1298232,-61.06765206,-44.71672633,-44.67511986,-44.63916977,1.773,2
87627.17,11/7/2017 10:15,-61.14304637,-44.70783482,-61.15637448,-61.14369873,-61.12419287,-44.72070031,-44.70781768,-44.69462448,1.808,2
87627.17,11/7/2017 16:15,-61.09479636,-44.65477136,-61.10216918,-61.09498426,-61.08542366,-44.658165,-44.65524566,-44.64862621,1.817,2
87627.17,11/7/2017 22:15,-61.08047772,-44.6336012,-61.11532833,-61.08022587,-61.04615912,-44.66069787,-44.63348029,-44.60568664,1.83,2
87627.17,11/8/2017 4:15,-61.08688141,-44.64752757,-61.10395197,-61.0849397,-61.07261486,-44.65341045,-44.64754175,-44.64194978,1.841,2
87627.17,11/8/2017 10:15,-61.07291661,-44.62449758,-61.1015123,-61.07226429,-61.04504853,-44.64920689,-44.6241149,-44.6009728,1.852,2
87627.17,11/8/2017 16:15,-61.0498336,-44.57116747,-61.06414164,-61.04893539,-61.0385812,-44.58110276,-44.57057876,-44.56414407,1.876,2
87627.17,11/8/2017 22:15,-61.02235524,-44.55751196,-61.03514962,-61.02208646,-61.01103565,-44.5642028,-44.55759584,-44.55104935,1.893,2
87627.17,11/9/2017 4:15,-61.02009105,-44.49854214,-61.04333631,-61.01958665,-60.99906271,-44.51148222,-44.49826836,-44.48716587,1.914,2
87627.17,11/9/2017 10:15,-61.05634822,-44.57804391,-61.09010134,-61.05647566,-61.02343627,-44.61498897,-44.5777054,-44.54406988,1.919,2
87627.17,11/9/2017 16:15,-61.12100938,-44.62918396,-61.12617509,-61.12095472,-61.11559242,-44.6388685,-44.63155395,-44.61113977,1.931,2
87627.17,11/9/2017 22:15,-61.15153042,-44.56495337,-61.1619984,-61.15346613,-61.1335175,-44.60294148,-44.56147937,-44.55715845,1.933,2
87627.17,11/10/2017 4:15,-61.14311412,-44.54830226,-61.18889544,-61.14028647,-61.10663458,-44.581095,-44.54893008,-44.51671897,1.93,2
87627.17,11/10/2017 10:15,-61.15605009,-44.58802683,-61.16032426,-61.15601308,-61.15145528,-44.59215828,-44.58784382,-44.58492874,1.93,2
87627.17,11/10/2017 16:15,-61.11583221,-44.54337315,-61.15913108,-61.11171822,-61.09145289,-44.56293952,-44.54690305,-44.51223625,1.915,2
87627.17,11/10/2017 22:15,-61.07489312,-44.54766281,-61.08899967,-61.0740726,-61.06576872,-44.56111487,-44.54739956,-44.53220902,1.908,2
87627.17,11/11/2017 4:15,-61.12929766,-44.49156111,-61.16559587,-61.12619264,-61.10785636,-44.51287795,-44.4905352,-44.47553437,1.898,2
87627.17,11/11/2017 10:15,-61.11965416,-44.46891294,-61.15077676,-61.12084872,-61.08747558,-44.49584917,-44.4685378,-44.44482948,1.881,2
87627.17,11/11/2017 16:15,-61.11751812,-44.41781599,-61.12677109,-61.11755758,-61.10746286,-44.42192415,-44.41804385,-44.41214811,1.877,2
87627.17,11/11/2017 22:15,-61.13706451,-44.36983597,-61.15794709,-61.13735735,-61.11536525,-44.38193671,-44.36996534,-44.35696908,1.879,2
87627.17,11/12/2017 4:15,-61.22316768,-44.33162597,-61.29363093,-61.22325101,-61.15621213,-44.38116735,-44.33180348,-44.28270906,1.883,2
87627.17,11/12/2017 10:15,-61.22635454,-44.33728052,-61.24093794,-61.22696047,-61.20859799,-44.34994756,-44.33724368,-44.32534733,1.869,2
87627.17,11/12/2017 16:15,-61.22165162,-44.34436472,-61.26524324,-61.22254741,-61.1681545,-44.37091227,-44.34441011,-44.31958736,1.857,2
87627.17,11/12/2017 22:15,-61.15975623,-44.3304831,-61.19984012,-61.15611567,-61.1455984,-44.33698255,-44.33062858,-44.32357523,1.854,2
87627.17,11/13/2017 4:15,-61.21482896,-44.2886953,-61.27622828,-61.21571898,-61.15056648,-44.34496252,-44.28701886,-44.24347252,1.837,2
87627.17,11/13/2017 10:15,-61.19953427,-44.30597249,-61.22255913,-61.19758775,-61.18988548,-44.31704166,-44.30563815,-44.29663974,1.812,2
87627.17,11/13/2017 16:15,-61.33555715,-44.37094522,-61.34992527,-61.33599768,-61.31755994,-44.37831542,-44.37081237,-44.36368729,1.779,2
87627.17,11/13/2017 22:15,-61.32809392,-44.39605809,-61.33831346,-61.32812055,-61.31658712,-44.4185517,-44.40039795,-44.36258056,1.699,2
87627.17,11/14/2017 4:15,-61.21013187,-44.48699208,-61.22291727,-61.2101688,-61.1985658,-44.49967091,-44.48834787,-44.46250768,1.623,2
87627.17,11/14/2017 10:15,-61.15358115,-44.42665202,-61.16961029,-61.15384803,-61.13626033,-44.45443845,-44.42798463,-44.39864363,1.387,1
87627.17,11/14/2017 16:15,-60.92322636,-44.30056988,-60.93740417,-60.9223714,-60.91346861,-44.30580514,-44.30034501,-44.29599222,1.352,1
87627.17,11/14/2017 22:15,-60.87835383,-44.15612977,-60.89326658,-60.88037924,-60.8513615,-44.19842443,-44.15580662,-44.11838804,1.345,1
87627.17,11/15/2017 4:15,-60.92661959,-43.91195076,-60.95917642,-60.92593438,-60.89455485,-43.94565406,-43.91386833,-43.87189799,1.681,2
87627.17,11/15/2017 10:15,-61.05732489,-43.84041786,-61.07373223,-61.05745936,-61.04133071,-43.8497968,-43.84010202,-43.83253143,1.801,2
87627.17,11/15/2017 16:15,-61.18776752,-44.14170522,-61.20715878,-61.19429234,-61.15046386,-44.21094291,-44.18928097,-43.98040764,1.802,2
87627.17,11/15/2017 22:15,-61.221419,-44.20419722,-61.23259805,-61.22136503,-61.21156712,-44.21833533,-44.20399406,-44.19164042,1.814,2
87627.17,11/16/2017 4:15,-61.25678821,-44.2338167,-61.29683405,-61.25632042,-61.21863442,-44.26733297,-44.23391182,-44.19949302,1.792,2
87627.17,11/16/2017 10:15,-61.27500245,-44.31844485,-61.28725858,-61.27711434,-61.25828323,-44.3317125,-44.32125015,-44.29495015,1.786,2
87627.17,11/16/2017 16:15,-61.24832358,-44.32609659,-61.30181674,-61.23481971,-61.20860376,-44.33702876,-44.32555574,-44.31931005,1.758,2
87627.17,11/16/2017 22:15,-61.27303733,-44.32686039,-61.29813423,-61.27322954,-61.24881799,-44.36539679,-44.3210666,-44.31072169,1.732,2
87627.17,11/17/2017 4:15,-61.28171727,-44.40686646,-61.32770169,-61.28202966,-61.22399239,-44.45979294,-44.40402628,-44.37238504,1.711,2
87627.17,11/17/2017 10:15,-61.46601411,-44.44284271,-61.48175809,-61.46585988,-61.45331675,-44.4729191,-44.43943308,-44.42079716,1.684,2
87627.17,11/17/2017 16:15,-61.48910272,-44.40878923,-61.50700924,-61.48886293,-61.47192943,-44.44059914,-44.4077356,-44.38467177,1.583,2
87627.17,11/17/2017 22:15,-61.48156604,-44.30070389,-61.48846005,-61.48139201,-61.47580014,-44.30837906,-44.30029449,-44.29530635,1.509,2
87627.17,11/18/2017 4:15,-61.4638471,-44.28664043,-61.49312653,-61.46434681,-61.43255235,-44.30853829,-44.28679315,-44.26427452,1.37,1
87627.17,11/18/2017 10:15,-61.35313881,-44.28437757,-61.37893828,-61.35291897,-61.33025211,-44.29548294,-44.28525447,-44.26894528,1.24,1
87627.17,11/18/2017 16:15,-61.12681189,-44.27973645,-61.19407989,-61.12665781,-61.05695918,-44.33158472,-44.2812961,-44.2297602,1.209,1
87627.17,11/18/2017 22:15,-60.86983699,-44.30312766,-60.87749108,-60.86997156,-60.8627228,-44.3094424,-44.30364317,-44.29179206,1.254,1
87627.17,11/19/2017 4:15,-60.68142274,-44.35037789,-60.71444091,-60.6902659,-60.61800191,-44.36671195,-44.35032382,-44.3337093,1.457,1
87627.17,11/19/2017 10:15,-60.64868077,-44.33680508,-60.74085518,-60.6434849,-60.59440224,-44.36136022,-44.33673237,-44.31357727,1.527,2
87627.17,11/19/2017 16:15,-60.6569441,-44.29394954,-60.71121376,-60.65602352,-60.60207254,-44.32575679,-44.29350506,-44.26569093,1.59,2
87627.17,11/19/2017 22:15,-60.6151609,-44.26029902,-60.63624281,-60.61331851,-60.60071843,-44.27465813,-44.26070139,-44.24561455,1.649,2
87627.17,11/20/2017 4:15,-60.58228478,-44.30260843,-60.60027839,-60.58256794,-60.56302564,-44.3219292,-44.30650051,-44.26708385,1.67,2
87627.17,11/20/2017 10:15,-60.58092631,-44.25688058,-60.62656799,-60.57574212,-60.55638082,-44.27118806,-44.2563943,-44.24559927,1.683,2
87627.17,11/20/2017 16:15,-60.55850848,-44.17719367,-60.72300545,-60.53354627,-60.47669804,-44.20134474,-44.1768169,-44.16252169,1.719,2
87627.17,11/20/2017 22:15,-60.44607633,-44.11660253,-60.48803731,-60.44467261,-60.4240824,-44.12256679,-44.11655608,-44.11083957,1.745,2
87627.17,11/21/2017 4:15,-60.27690358,-44.05583146,-60.30401255,-60.27877782,-60.23753532,-44.09183063,-44.05226788,-44.03841718,1.906,2
87627.17,11/21/2017 10:15,-60.3489679,-44.06183992,-60.38621494,-60.34774847,-60.32258465,-44.08279613,-44.06319971,-44.03892385,1.915,2
87627.17,11/21/2017 16:15,-60.41721957,-44.20472318,-60.45443227,-60.41800808,-60.37425015,-44.23970545,-44.20629333,-44.16172048,1.933,2
87627.17,11/21/2017 22:15,-60.42364274,-44.25937666,-60.4466203,-60.4250666,-60.3930613,-44.28293469,-44.25933316,-44.23898521,1.95,2
87627.17,11/22/2017 4:15,-60.445685,-44.20874688,-60.47130296,-60.44492311,-60.42331483,-44.2333622,-44.20689405,-44.19077541,1.956,2
87627.17,11/22/2017 10:15,-60.43893343,-44.22570366,-60.47383211,-60.43675357,-60.41355778,-44.23625636,-44.22617514,-44.21202793,1.956,2
87627.17,11/22/2017 16:15,-60.38118403,-44.12508066,-60.41496358,-60.3811422,-60.34701849,-44.15589461,-44.12351683,-44.10260523,1.962,2
87627.17,11/22/2017 22:15,-60.38891996,-44.09167201,-60.40732966,-60.38639655,-60.37649753,-44.09958737,-44.09198699,-44.08240938,1.953,2
87627.17,11/23/2017 4:15,-60.37228546,-44.07388534,-60.38351444,-60.37355765,-60.35279207,-44.08708067,-44.07301616,-44.06239968,1.953,2
87627.17,11/23/2017 10:15,-60.40902904,-44.08015207,-60.43490356,-60.407277,-60.39208332,-44.09494713,-44.07989394,-44.06593792,1.958,2
87627.17,11/23/2017 16:15,-60.39089368,-44.12797467,-60.41987825,-60.39061571,-60.36640004,-44.14001038,-44.12808611,-44.11525688,1.957,2
87627.17,11/23/2017 22:15,-60.42094711,-44.09229014,-60.45591498,-60.42041747,-60.38340958,-44.12017672,-44.09208479,-44.06630577,1.953,2
87627.17,11/24/2017 4:15,-60.48614902,-44.12384275,-60.53989926,-60.48953268,-60.41638116,-44.16457673,-44.12524815,-44.07261789,1.954,2
87627.17,11/24/2017 10:15,-60.45943291,-44.11298915,-60.49211426,-60.4591124,-60.42738594,-44.13830008,-44.11317275,-44.08852859,1.944,2
87627.17,11/24/2017 16:15,-60.49035724,-44.13257279,-60.50011897,-60.49020101,-60.4812021,-44.13732703,-44.13275409,-44.12707311,1.936,2
87627.17,11/24/2017 22:15,-60.51287904,-44.12060436,-60.54354285,-60.50965429,-60.49467953,-44.13684624,-44.12156111,-44.10001214,1.925,2
87627.17,11/25/2017 4:15,-60.5760458,-44.16382047,-60.59073544,-60.57531643,-60.5641228,-44.1735621,-44.16443632,-44.15168151,1.915,2
87627.17,11/25/2017 10:15,-60.61499627,-44.19478094,-60.63533494,-60.61409047,-60.60206253,-44.20791764,-44.19457379,-44.18328673,1.908,2
87627.17,11/25/2017 16:15,-60.75174661,-44.27656964,-60.76581464,-60.75098971,-60.74299244,-44.2801052,-44.276907,-44.27092511,1.923,2
87627.17,11/25/2017 22:15,-60.768058,-44.25537084,-60.77620717,-60.76821732,-60.75820631,-44.26169848,-44.25539241,-44.24924154,1.913,2
87627.17,11/26/2017 4:15,-60.77741824,-44.21831899,-60.78968845,-60.77880938,-60.75284845,-44.22547666,-44.21856195,-44.21045385,1.914,2
87627.17,11/26/2017 10:15,-60.7709915,-44.21446708,-60.78218542,-60.77102028,-60.75979434,-44.23232853,-44.21558932,-44.19569971,1.902,2
87627.17,11/26/2017 16:15,-60.76270305,-44.18333363,-60.77712599,-60.76166249,-60.75205469,-44.19134503,-44.18302127,-44.17701107,1.898,2
87627.17,11/26/2017 22:15,-60.73771612,-44.15178909,-60.76628237,-60.73412549,-60.72121518,-44.16568177,-44.15050081,-44.14247617,1.907,2
87627.17,11/27/2017 4:15,-60.68448594,-44.12847621,-60.71137374,-60.68999055,-60.65216474,-44.14092656,-44.12847836,-44.11550973,1.914,2
87627.17,11/27/2017 10:15,-60.67561635,-44.15915079,-60.7101597,-60.67543008,-60.64188793,-44.18261995,-44.15972875,-44.13429165,1.916,2
87627.17,11/27/2017 16:15,-60.7184496,-44.13926179,-60.72640669,-60.71873876,-60.70941195,-44.14411043,-44.13988584,-44.12874802,1.912,2
87627.17,11/27/2017 22:15,-60.72160775,-44.13688498,-60.72719875,-60.72154662,-60.71565365,-44.14453434,-44.13667973,-44.1298728,1.916,2
87627.17,11/28/2017 4:15,-60.73670867,-44.11509246,-60.76925104,-60.73635605,-60.70940823,-44.15094755,-44.11224658,-44.09379786,1.917,2
87627.17,11/28/2017 10:15,-60.71249866,-44.12062702,-60.7620085,-60.71360549,-60.66296774,-44.1653646,-44.12536163,-44.05129108,1.911,2
87627.17,11/28/2017 16:15,-60.69475197,-44.13258042,-60.72564787,-60.6939854,-60.67108701,-44.17532512,-44.12881987,-44.1103949,1.918,2
87627.17,11/28/2017 22:15,-60.73128917,-44.08619839,-60.74964273,-60.73188207,-60.70735183,-44.12388027,-44.08243259,-44.06444085,1.917,2
87627.17,11/29/2017 4:15,-60.7304167,-44.038306,-60.77250654,-60.73115076,-60.68820504,-44.07134464,-44.03733673,-44.00813388,1.92,2
87627.17,11/29/2017 10:15,-60.72806419,-44.08737059,-60.74444164,-60.7303544,-60.70160285,-44.12822829,-44.08392474,-44.04575018,1.905,2
87627.17,11/29/2017 16:15,-60.95403164,-44.22076006,-60.96082361,-60.9546781,-60.94343377,-44.22707643,-44.22101336,-44.21265706,1.922,2
87627.17,11/29/2017 22:15,-61.01562674,-44.25111384,-61.03672819,-61.01585011,-60.99367853,-44.26707712,-44.25190618,-44.23073436,1.915,2
87627.17,11/30/2017 4:15,-61.07525988,-44.30997459,-61.09707139,-61.07402992,-61.05211223,-44.32172184,-44.31008299,-44.2972162,1.918,2
87627.17,11/30/2017 10:15,-61.21388886,-44.36482663,-61.22379887,-61.21388963,-61.20372391,-44.3695795,-44.36489869,-44.35960323,1.928,2
87627.17,11/30/2017 16:15,-61.24634318,-44.35176859,-61.29635338,-61.23811724,-61.22122278,-44.36589982,-44.3511578,-44.34089853,1.93,2
87627.17,11/30/2017 22:15,-61.22478565,-44.32148094,-61.23244252,-61.2245059,-61.21857966,-44.3270491,-44.3214967,-44.31675839,1.941,2
87627.17,12/1/2017 4:15,-61.23584691,-44.29076753,-61.24503332,-61.23567645,-61.22658793,-44.2961302,-44.29060538,-44.28592873,1.944,2
87627.17,12/1/2017 10:15,-61.2817447,-44.32918623,-61.29769494,-61.28422731,-61.25164121,-44.34250647,-44.32977636,-44.31216914,1.962,2
87627.17,12/1/2017 16:15,-61.14458741,-44.3316506,-61.16163886,-61.14627646,-61.11945943,-44.33763954,-44.3316181,-44.32603237,1.967,2
87627.17,12/1/2017 22:15,-61.11971978,-44.3389302,-61.1316653,-61.12006958,-61.10694456,-44.34799396,-44.33897238,-44.33070656,1.972,2
87627.17,12/2/2017 4:15,-61.23656061,-44.4055792,-61.25346071,-61.24325015,-61.2029326,-44.40903014,-44.40574169,-44.39993003,1.972,2
87627.17,12/2/2017 10:15,-61.29687947,-44.41627759,-61.34023859,-61.29586741,-61.27181506,-44.42100732,-44.41606953,-44.41288594,1.976,2
87627.17,12/2/2017 16:15,-61.45612488,-44.52888484,-61.58861727,-61.4533665,-61.26217502,-44.55420999,-44.5368773,-44.46492881,1.996,2
87627.17,12/2/2017 22:15,-61.33699594,-44.4921444,-61.36010226,-61.3312036,-61.3195982,-44.49588861,-44.49252514,-44.48633881,1.995,2
87627.17,12/3/2017 4:15,-61.33072144,-44.49969497,-61.34645418,-61.33185629,-61.30239166,-44.50639574,-44.49983604,-44.49223209,1.987,2
87627.17,12/3/2017 10:15,-61.46409875,-44.55613959,-61.48404323,-61.46279599,-61.45493579,-44.57054427,-44.55886433,-44.52684315,1.984,2
87627.17,12/3/2017 16:15,-61.41996586,-44.54797692,-61.43579381,-61.41885403,-61.40829572,-44.55796161,-44.54776206,-44.53847995,1.971,2
87627.17,12/3/2017 22:15,-61.45042528,-44.51978378,-61.46939008,-61.45200952,-61.42750694,-44.52739398,-44.52001454,-44.51110997,1.944,2
87627.17,12/4/2017 4:15,-61.41819574,-44.54515976,-61.44309312,-61.41869699,-61.39868676,-44.59182004,-44.54656485,-44.50268619,1.928,2
87627.17,12/4/2017 10:15,-61.42314021,-44.66294086,-61.43576614,-61.42316951,-61.40967612,-44.68009996,-44.66563854,-44.63728129,1.91,2
87627.17,12/4/2017 16:15,-61.44644271,-44.65322307,-61.47404627,-61.44890506,-61.41127656,-44.66467095,-44.65301775,-44.64233872,1.856,2
87627.17,12/4/2017 22:15,-61.47024892,-44.66713095,-61.51192007,-61.46918048,-61.42959666,-44.70381906,-44.66624079,-44.63523243,1.81,2
87627.17,12/5/2017 4:15,-61.52512857,-44.85062319,-61.58293239,-61.51724932,-61.49692187,-44.87833647,-44.85937978,-44.78743818,1.793,2
